Sub-network,Date,Model Parameters,Latency (ms),Model Size,Top-1 Acc (%)
"{'wid': None, 'd': [2, 0, 2, 2, 1], 'e': [0.35, 0.2, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 20:51:37.465361,0,0.0517291992716886,0,78.35307298335468
"{'wid': None, 'd': [2, 0, 1, 2, 2], 'e': [0.35, 0.2, 0.25, 0.2, 0.2, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.2, 0.2, 0.2, 0.2, 0.25, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 20:54:31.066240,0,0.050481128558487326,0,77.83890845070422
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 20:59:10.509440,0,0.21071683922940185,0,79.41541293213828
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.35, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.2, 0.2, 0.2, 0.35, 0.25, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 32, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:02:53.463834,0,0.0946390590303229,0,79.23535531370038
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.35, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 32, 8, 32, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:07:11.649577,0,0.12950039351147305,0,79.29937580025609
"{'wid': None, 'd': [2, 0, 2, 2, 1], 'e': [0.35, 0.2, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.2, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:10:16.915806,0,0.041780652922880746,0,78.15901088348271
"{'wid': None, 'd': [2, 0, 1, 2, 2], 'e': [0.35, 0.2, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.2, 0.2, 0.2, 0.35, 0.25, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:13:14.134358,0,0.034501140913126706,0,78.02696862996159
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:17:28.785648,0,0.12229111924748359,0,79.29537451984635
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.35, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.35, 0.2, 0.2, 0.35, 0.25, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:21:18.556512,0,0.098372465362886,0,79.28937259923175
"{'wid': None, 'd': [2, 2, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.35, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.35, 0.35, 0.35, 0.25, 0.25], 'w': [1, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 32, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:27:15.229298,0,0.36112106646111614,0,79.73151408450704
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.35, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:32:09.570995,0,0.16054907907509494,0,79.47143085787452
"{'wid': None, 'd': [2, 2, 2, 2, 1], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.35, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.35, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 32, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:38:04.418891,0,0.3524386005039107,0,79.71550896286811
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:43:18.597729,0,0.22085808913710225,0,79.63948463508322
"{'wid': None, 'd': [2, 0, 2, 2, 1], 'e': [0.25, 0.2, 0.25, 0.2, 0.2, 0.2, 0.2, 0.25, 0.25, 0.35, 0.2, 0.2, 0.2, 0.2, 0.2, 0.25, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:46:10.979555,0,0.026935275016794026,0,77.91293213828425
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.2, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:50:54.208830,0,0.15533887911363564,0,79.45142445582586
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.25, 0.25, 0.2, 0.25, 0.35, 0.2, 0.25, 0.35, 0.35, 0.35, 0.35, 0.2, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 32, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32, 32, 8, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 8, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric']}",2024-01-19 21:56:25.236360,0,0.23548014703101447,0,79.64548655569783
