Sub-network,Date,Latency (ms), MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-07-07 13:52:21.183398,0,209986048,74.372
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 13:53:56.684682,0,272594080,76.79
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 3, 3, 3, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 13:55:43.604614,0,353932336,77.96
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 5, 7, 7, 5, 3, 3, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-07-07 13:56:56.669569,0,214188736,74.75
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 7, 5, 7, 5, 3, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [2, 4, 3, 4, 4], 'r': [224]}",2022-07-07 13:58:56.914813,0,502510640,78.706
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 3, 6, 6, 6, 6, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-07-07 14:00:50.819201,0,481015376,78.742
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 14:02:35.586388,0,346606640,77.95
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [2, 4, 3, 4, 4], 'r': [224]}",2022-07-07 14:04:38.418963,0,503150384,78.728
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-07-07 14:05:56.968699,0,222704704,75.118
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 14:07:30.090119,0,263355424,76.554
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 14:08:57.686504,0,260344864,76.42
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-07-07 14:10:47.160304,0,426064912,78.478
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:12:26.793347,0,286258608,77.108
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 2], 'r': [224]}",2022-07-07 14:13:51.086875,0,286479952,76.864
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 7, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:15:29.684683,0,281928768,76.964
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 14:16:53.083231,0,229273024,75.246
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 14:18:21.993359,0,260344864,76.42
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-07-07 14:20:16.312560,0,508746032,78.796
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 3, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-07-07 14:22:11.811610,0,506299952,78.73
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 6, 6, 3, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 14:23:56.403111,0,365546672,78.156
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 14:25:15.287010,0,240799552,75.73
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 6, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 14:26:55.095418,0,333458768,77.74
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 14:28:20.292151,0,250038208,76.102
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 3, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 6, 4, 3, 3, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 14:30:01.912763,0,334627088,77.756
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 14:31:27.384962,0,244532800,75.89
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 14:32:59.185730,0,250038208,76.102
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 3, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 14:34:31.682900,0,270998832,76.638
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 6, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 14:36:17.797853,0,309579536,77.408
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 3, 5, 3, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 14:38:09.607799,0,413054224,78.476
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 4, 3, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 14:40:03.797533,0,419263504,78.43
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:41:41.597763,0,308367952,77.404
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 2, 3, 2], 'r': [224]}",2022-07-07 14:43:05.783660,0,245260576,75.882
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 3, 7, 5, 7, 5, 5, 7, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 6, 3, 6, 4, 3, 3, 4, 6, 3, 6, 6, 6, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-07-07 14:44:59.297857,0,459038288,78.534
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 7, 7, 3, 5, 7, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:46:30.885959,0,298792016,77.246
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 3, 3, 7, 5, 7, 7, 3, 5, 3, 5, 7, 7, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 14:47:59.978957,0,251392960,76.102
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 3, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 3], 'e': [3, 4, 3, 6, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 6, 6, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 14:49:39.898245,0,304842224,77.362
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 14:51:25.486246,0,237048448,75.516
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 6, 4, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 14:53:34.620109,0,575678320,79.064
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:55:13.881813,0,288003616,77.158
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 6, 4, 3, 4, 3, 3, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 14:56:49.092068,0,297959232,77.356
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 3, 6, 6, 4, 6, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 14:58:50.058298,0,516715248,78.95
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 3, 6, 4, 4, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 15:00:52.010731,0,544769712,79.066
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 3, 3, 3, 6, 4, 4, 6, 6, 6, 6, 3], 'd': [2, 4, 4, 4, 4], 'r': [224]}",2022-07-07 15:02:50.511119,0,495628592,78.856
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 4, 3, 3, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:04:48.178649,0,481220528,78.808
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 6, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 15:06:27.400679,0,326277968,77.888
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 15:08:10.899300,0,340295888,78.04
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:10:10.419397,0,471456944,78.774
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 15:11:53.108903,0,379610448,78.352
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 3, 6, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:13:44.110068,0,446262544,78.73
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 15:15:15.591849,0,283443232,77.026
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:17:06.203472,0,426097840,78.69
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 3, 3, 3, 3, 4, 3, 3, 3, 6, 6, 3, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 15:18:33.687828,0,274818672,76.688
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 15:20:00.783438,0,260887360,76.374
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 4, 4, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 15:21:46.701136,0,370480464,78.364
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 15:23:32.009564,0,364131248,78.304
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 15:24:56.581405,0,249297664,75.966
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 6, 4, 6, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:26:51.480700,0,528728944,78.904
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 15:28:31.705180,0,318572816,77.622
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 6, 4, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:30:14.861325,0,396038192,78.498
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 4, 6, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-07-07 15:31:59.300580,0,356866320,78.054
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 6, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 15:33:40.897332,0,325896464,77.724
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 15:35:08.478425,0,265447744,76.43
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 15:36:31.981782,0,253858048,76.11
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 6, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-07-07 15:38:07.784991,0,309763248,77.446
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 6, 6, 4, 6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:40:00.913431,0,388219952,78.542
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 6, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-07-07 15:41:27.894046,0,271194016,76.692
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 3, 6, 4, 3, 6, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:43:26.800043,0,491621648,78.828
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-07-07 15:44:49.485963,0,241608832,75.682
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 6, 3, 6, 6, 6, 6, 3], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-07-07 15:47:02.524579,0,568124880,79.066
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3], 'd': [2, 2, 3, 2, 3], 'r': [224]}",2022-07-07 15:48:25.882061,0,257640064,76.12
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:50:18.305769,0,448748176,78.726
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 5, 3, 5, 7, 5, 5, 3, 5, 7, 5, 3, 3], 'e': [3, 3, 3, 6, 3, 4, 6, 4, 3, 4, 3, 3, 4, 4, 3, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-07-07 15:51:58.605169,0,328902800,77.75
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 3, 7, 7, 3, 5, 7, 5, 7, 3, 5, 7, 5, 3, 3], 'e': [3, 4, 4, 6, 6, 6, 6, 4, 6, 4, 3, 6, 6, 4, 3, 6, 6, 6, 6, 3], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-07-07 15:53:54.944329,0,505225616,78.906
